id,edge_id,s_id,e_id,direction,class,attribute,width,length,speed_limit,line_string
295985,541832,661701,685953,2,0x01,0x02,11,45,80,"LINESTRING (116.40346 39.857, 116.40352 39.857, 116.40399 39.85699)"
295988,541834,661826,685954,2,0x01,0x02,11,42,80,"LINESTRING (116.4613 39.88119, 116.46132 39.88153, 116.46132 39.88157)"
295990,541836,685954,659018,2,0x01,0x02,11,16,80,"LINESTRING (116.46132 39.88157, 116.46132 39.88171)"
295991,541837,659018,685955,2,0x01,0x02,11,586,80,"LINESTRING (116.46132 39.88171, 116.46136 39.88336, 116.46137 39.88377, 116.46138 39.88395, 116.46138 39.88418, 116.46138 39.88424, 116.46138 39.88428, 116.46139 39.88434, 116.46139 39.88438, 116.46139 39.88445, 116.46139 39.8847, 116.4614 39.88504, 116.46142 39.88698)"
295995,541840,685955,641727,2,0x01,0x02,11,21,80,"LINESTRING (116.46142 39.88698, 116.46143 39.88717)"
295999,541844,657794,685957,2,0x01,0x02,11,43,80,"LINESTRING (116.46111 39.87944, 116.46111 39.8794, 116.4611 39.87905)"
296002,541846,685958,670667,2,0x01,0x02,11,12,80,"LINESTRING (116.40438 39.85714, 116.40424 39.85714)"
296004,541849,640272,685959,2,0x01,0x02,11,151,80,"LINESTRING (116.38432 39.85717, 116.38371 39.85717, 116.38334 39.85717, 116.38328 39.85717, 116.38294 39.85718, 116.38255 39.85718)"
296005,541850,685960,660061,3,0x01,0x02,15,61,80,"LINESTRING (116.38414 39.87088, 116.38478 39.87092, 116.38485 39.87093)"
296008,541853,639649,685960,3,0x01,0x02,15,214,80,"LINESTRING (116.38165 39.87066, 116.38207 39.8707, 116.38219 39.87071, 116.3829 39.87077, 116.38376 39.87085, 116.38414 39.87088)"
296010,541855,685961,672219,3,0x01,0x02,11,48,60,"LINESTRING (116.40969 39.872, 116.41025 39.87202)"
296013,541858,685962,668799,3,0x01,0x02,15,29,80,"LINESTRING (116.4186 39.87103, 116.41871 39.87103, 116.41894 39.87104)"
296015,541860,658999,685962,3,0x01,0x02,15,261,60,"LINESTRING (116.41579 39.87183, 116.41622 39.87163, 116.41631 39.87159, 116.41636 39.87157, 116.41655 39.87149, 116.41664 39.87145, 116.41687 39.87134, 116.41732 39.87117, 116.41758 39.87111, 116.41781 39.87106, 116.41796 39.87105, 116.41837 39.87103, 116.4186 39.87103)"
296019,541863,669061,685963,2,0x01,0x02,11,23,60,"LINESTRING (116.44407 39.87205, 116.44409 39.87209, 116.44414 39.87225)"
296021,541865,685963,661088,2,0x01,0x02,11,51,80,"LINESTRING (116.44414 39.87225, 116.44417 39.87235, 116.44421 39.8725, 116.44426 39.8727)"
296022,541866,685964,672218,3,0x01,0x02,11,40,60,"LINESTRING (116.44419 39.8958, 116.44418 39.89616)"
296024,541868,661124,685964,3,0x01,0x02,11,66,60,"LINESTRING (116.44419 39.89521, 116.44419 39.8958)"
296028,541871,659078,685965,3,0x01,0x02,11,111,80,"LINESTRING (116.43505 39.9139, 116.43499 39.91459, 116.43497 39.9149)"
296030,541873,641712,685966,2,0x01,0x02,15,67,80,"LINESTRING (116.43578 39.90727, 116.43582 39.90667)"
296032,541875,685966,641713,2,0x01,0x02,15,44,80,"LINESTRING (116.43582 39.90667, 116.43583 39.90644, 116.43584 39.90627)"
296033,541876,661913,685967,2,0x01,0x03,7,36,40,"LINESTRING (116.44236 39.89875, 116.44257 39.8986, 116.44265 39.89852)"
296035,541878,685967,661914,2,0x01,0x03,7,84,40,"LINESTRING (116.44265 39.89852, 116.44274 39.89842, 116.44276 39.89838, 116.44277 39.89834, 116.4428 39.89793, 116.44281 39.89779)"
296038,541880,685968,658385,3,0x01,0x02,11,30,60,"LINESTRING (116.44423 39.8733, 116.44417 39.87303)"
296040,541882,658387,685968,3,0x01,0x02,11,148,60,"LINESTRING (116.44453 39.87461, 116.44433 39.87385, 116.44423 39.8733)"
296043,541887,685970,659044,3,0x00,0x02,11,204,60,"LINESTRING (116.49358 39.9082, 116.49326 39.9082, 116.49321 39.90821, 116.49247 39.90822, 116.49236 39.90823, 116.4923 39.90823, 116.49224 39.90823, 116.49119 39.90824)"
296045,541889,659047,685970,3,0x00,0x02,11,135,60,"LINESTRING (116.49516 39.90816, 116.49442 39.90818, 116.49395 39.90819, 116.49358 39.9082)"
296047,541891,685971,652848,3,0x00,0x03,7,126,60,"LINESTRING (116.48778 39.90768, 116.48769 39.90762, 116.48761 39.90755, 116.48756 39.9075, 116.4875 39.90746, 116.48742 39.90738, 116.48735 39.90732, 116.48684 39.90681)"
296049,541894,663462,685972,2,0x00,0x03,11,10,80,"LINESTRING (116.48442 39.90567, 116.48436 39.90566, 116.48431 39.90566)"
296051,541896,685973,652198,3,0x01,0x02,11,571,80,"LINESTRING (116.48046 39.90539, 116.47974 39.90535, 116.47929 39.90532, 116.47881 39.9053, 116.47858 39.90529, 116.47845 39.90528, 116.47821 39.90527, 116.47786 39.90525, 116.47782 39.90525, 116.47779 39.90525, 116.47776 39.90525, 116.4771 39.90521, 116.4768 39.9052, 116.47622 39.90517, 116.47589 39.90515, 116.47525 39.90512, 116.47405 39.90509, 116.47377 39.90508)"
296056,541902,662997,685975,2,0x01,0x02,11,142,80,"LINESTRING (116.45423 39.90401, 116.45299 39.90394, 116.45267 39.90392, 116.45257 39.90391)"
296058,541904,685975,672221,2,0x01,0x02,11,56,60,"LINESTRING (116.45257 39.90391, 116.45234 39.9039, 116.45191 39.90388)"
296061,541906,662707,685976,2,0x01,0x0c,11,170,50,"LINESTRING (116.4441 39.89839, 116.44409 39.89842, 116.44403 39.89854, 116.44375 39.89892, 116.44365 39.89901, 116.44334 39.89933, 116.44315 39.89955, 116.44312 39.89959, 116.44307 39.89969)"
296063,541908,685976,661838,2,0x01,0x0c,11,165,50,"LINESTRING (116.44307 39.89969, 116.44302 39.89979, 116.44293 39.90003, 116.44289 39.9002, 116.44285 39.90049, 116.44284 39.9006, 116.44281 39.90104, 116.44281 39.90115)"
296064,541909,661119,685977,2,0x01,0x02,11,101,80,"LINESTRING (116.4487 39.90364, 116.44878 39.90364, 116.44937 39.90367, 116.44988 39.90369)"
296065,541910,657709,685978,2,0x01,0x02,11,118,80,"LINESTRING (116.47397 39.90495, 116.47408 39.90495, 116.47441 39.90497, 116.47523 39.90499, 116.47535 39.905)"
296066,541911,685979,672220,2,0x00,0x03,11,21,60,"LINESTRING (116.48333 39.90544, 116.48357 39.90546)"
296070,541914,685980,685949,3,0x00,0x02,11,78,90,"LINESTRING (116.49607 39.87115, 116.49516 39.87116)"
296072,541916,658320,685980,3,0x00,0x02,11,28,90,"LINESTRING (116.4964 39.87114, 116.49617 39.87115, 116.49607 39.87115)"
296075,541918,668745,668747,3,0x03,0x0a,7,55,50,"LINESTRING (116.40039 39.85723, 116.4003 39.85723, 116.40017 39.85723, 116.4001 39.85723, 116.39994 39.85723, 116.39988 39.85724, 116.39975 39.85724)"
296080,542025,661402,674935,3,0x02,0x01,11,87,60,"LINESTRING (116.40015 39.85191, 116.40018 39.85113)"
296082,542028,668903,674936,2,0x02,0x01,11,129,60,"LINESTRING (116.40079 39.84549, 116.40078 39.84588, 116.40075 39.8466, 116.40075 39.84665)"
296084,542031,674936,657432,2,0x02,0x01,11,61,60,"LINESTRING (116.40075 39.84665, 116.40071 39.8472)"
296086,542033,656503,674937,2,0x02,0x01,11,150,60,"LINESTRING (116.4003 39.8486, 116.40037 39.84727, 116.40037 39.84725)"
296087,542035,674937,659743,2,0x02,0x01,11,21,60,"LINESTRING (116.40037 39.84725, 116.40038 39.84706)"
296098,542052,654873,674940,2,0x02,0x01,11,119,60,"LINESTRING (116.40109 39.83834, 116.40106 39.83941)"
296153,542127,661814,660677,3,0x03,0x02,11,95,80,"LINESTRING (116.48983 39.89443, 116.48981 39.89447, 116.48981 39.89451, 116.48981 39.89459, 116.48981 39.89486, 116.48981 39.89528)"
297654,543423,668749,668750,2,0x03,0x0a,7,52,40,"LINESTRING (116.39979 39.85691, 116.39989 39.85691, 116.39994 39.85691, 116.40012 39.85691, 116.40019 39.85691, 116.4004 39.85691)"
297715,543480,20000685994,20000685995,2,0x01,0x03,7,111,30,"LINESTRING (116.42215 39.83333, 116.42223 39.83342, 116.42235 39.83348, 116.42244 39.83351, 116.42256 39.83353, 116.42266 39.83354, 116.42278 39.83354, 116.42283 39.83353, 116.42297 39.8335, 116.42304 39.83348, 116.42313 39.83343, 116.42317 39.8334, 116.4232 39.83338, 116.42326 39.83333)"
297717,543482,20000685997,20000685996,3,0x01,0x03,7,305,50,"LINESTRING (116.42491 39.83333, 116.4248 39.8334, 116.42473 39.83345, 116.42465 39.83349, 116.42459 39.83352, 116.42456 39.83354, 116.4245 39.83357, 116.4244 39.83361, 116.42428 39.83366, 116.42417 39.83369, 116.42405 39.83373, 116.42394 39.83376, 116.42377 39.83379, 116.42369 39.8338, 116.42361 39.83381, 116.4235 39.83382, 116.42341 39.83382, 116.42331 39.83383, 116.42321 39.83382, 116.42313 39.83382, 116.42299 39.83381, 116.42295 39.8338, 116.42288 39.83379, 116.42281 39.83377, 116.42276 39.83376, 116.42265 39.83374, 116.42251 39.83369, 116.42235 39.83364, 116.42226 39.83361, 116.42202 39.83352, 116.42189 39.83346, 116.42183 39.83343, 116.42166 39.83333)"
297718,543483,20000685998,686076,2,0x01,0x03,7,323,50,"LINESTRING (116.4252 39.83333, 116.42504 39.83341, 116.42487 39.8335, 116.4248 39.83353, 116.42474 39.83356, 116.42449 39.8337, 116.42419 39.83389, 116.42409 39.83396, 116.42369 39.83426, 116.42337 39.8345, 116.42311 39.83472, 116.42279 39.83504, 116.4225 39.83534)"
297720,543486,686077,686000,3,0x01,0x03,11,137,50,"LINESTRING (116.42179 39.83621, 116.42188 39.8358, 116.42189 39.83569, 116.4219 39.83555, 116.42191 39.83502, 116.42191 39.83498)"
297722,543488,20047066970,20000686002,3,0x03,0x0a,11,28,50,"LINESTRING (116.42118 39.83333, 116.42103 39.83336, 116.42086 39.83333)"
297723,543489,686005,685992,3,0x03,0x02,11,47,60,"LINESTRING (116.42194 39.83664, 116.42185 39.83663, 116.42164 39.83663, 116.42139 39.83662)"
297726,543492,686008,685992,2,0x03,0x0a,11,30,60,"LINESTRING (116.42135 39.83689, 116.42139 39.83662)"
297728,543494,686005,686010,2,0x03,0x0a,11,29,60,"LINESTRING (116.42194 39.83664, 116.42191 39.83679, 116.42191 39.8369)"
297730,543496,686008,686010,1,0x03,0x04,7,49,60,"LINESTRING (116.42135 39.83689, 116.42149 39.83686, 116.42159 39.83686, 116.42171 39.83687, 116.42178 39.83687, 116.42181 39.83688, 116.42191 39.8369)"
297731,-543496,686010,686008,1,0x03,0x04,7,49,60,"LINESTRING (116.42191 39.8369, 116.42181 39.83688, 116.42178 39.83687, 116.42171 39.83687, 116.42159 39.83686, 116.42149 39.83686, 116.42135 39.83689)"
297743,543505,686010,686018,2,0x03,0x0a,11,301,60,"LINESTRING (116.42191 39.8369, 116.42192 39.83699, 116.42195 39.83748, 116.42196 39.83775, 116.42196 39.83807, 116.42195 39.83866, 116.42196 39.83889, 116.422 39.83961)"
297746,543508,686018,685991,2,0x03,0x0a,7,30,60,"LINESTRING (116.422 39.83961, 116.42183 39.83985)"
297748,543510,686021,686019,2,0x03,0x0a,7,242,40,"LINESTRING (116.42172 39.842, 116.42138 39.84176, 116.42135 39.84022, 116.42135 39.83993)"
297749,543511,686016,686019,2,0x03,0x0a,7,75,60,"LINESTRING (116.42168 39.84056, 116.42135 39.83993)"
297751,543513,686022,686023,1,0x03,0x04,7,16,60,"LINESTRING (116.42174 39.84264, 116.42193 39.84265)"
297752,-543513,686023,686022,1,0x03,0x04,7,16,60,"LINESTRING (116.42193 39.84265, 116.42174 39.84264)"
297754,543515,686024,686021,3,0x03,0x02,15,33,60,"LINESTRING (116.42173 39.8423, 116.42172 39.842)"
297757,543620,674940,654871,2,0x02,0x01,11,158,60,"LINESTRING (116.40106 39.83941, 116.40106 39.83953, 116.40102 39.84049, 116.401 39.84083)"
300301,546566,686024,686025,1,0x03,0x04,7,15,60,"LINESTRING (116.42173 39.8423, 116.42191 39.84229)"
300302,-546566,686025,686024,1,0x03,0x04,7,15,60,"LINESTRING (116.42191 39.84229, 116.42173 39.8423)"
300305,546568,686026,686024,3,0x03,0x02,15,19,60,"LINESTRING (116.42173 39.84247, 116.42173 39.8423)"
300308,546570,686022,686026,3,0x03,0x02,15,19,60,"LINESTRING (116.42174 39.84264, 116.42173 39.84247)"
300317,546576,686027,686026,1,0x03,0x04,11,16,20,"LINESTRING (116.42192 39.84248, 116.42173 39.84247)"
300318,-546576,686026,686027,1,0x03,0x04,11,16,20,"LINESTRING (116.42173 39.84247, 116.42192 39.84248)"
300321,546578,686025,686027,2,0x03,0x02,15,21,60,"LINESTRING (116.42191 39.84229, 116.42192 39.84248)"
300324,546580,686027,686023,2,0x03,0x02,15,19,60,"LINESTRING (116.42192 39.84248, 116.42193 39.84265)"
300327,546582,686023,686028,2,0x03,0x02,15,26,60,"LINESTRING (116.42193 39.84265, 116.42193 39.84273, 116.42193 39.84288)"
300338,546590,686033,686032,2,0x03,0x02,11,19,60,"LINESTRING (116.42189 39.84587, 116.4217 39.84596)"
300348,546598,686039,686040,1,0x03,0x04,11,16,30,"LINESTRING (116.42178 39.84972, 116.42197 39.84972)"
300349,-546598,686040,686039,1,0x03,0x04,11,16,30,"LINESTRING (116.42197 39.84972, 116.42178 39.84972)"
300360,546607,675510,686060,2,0x03,0x0a,11,97,60,"LINESTRING (116.4221 39.83502, 116.42215 39.8349, 116.42227 39.83473, 116.42261 39.83424)"
300363,546609,686062,675511,2,0x03,0x0a,11,96,60,"LINESTRING (116.42276 39.83425, 116.42274 39.8343, 116.42256 39.83458, 116.42236 39.83489, 116.42228 39.83503)"
300364,546612,675511,686004,2,0x03,0x0a,11,68,60,"LINESTRING (116.42228 39.83503, 116.42221 39.83521, 116.42217 39.83533, 116.42213 39.83558, 116.42214 39.83563)"
300423,546674,686029,675526,2,0x03,0x02,15,60,60,"LINESTRING (116.42191 39.84446, 116.42192 39.8448, 116.42191 39.84489, 116.42191 39.845)"
300425,546678,675526,674833,2,0x03,0x02,15,43,60,"LINESTRING (116.42191 39.845, 116.42191 39.84539)"
300426,546681,675527,674838,3,0x03,0x02,15,59,60,"LINESTRING (116.42172 39.845, 116.42172 39.84489, 116.42173 39.8448, 116.42172 39.84447)"
300427,546686,686030,675527,3,0x03,0x02,15,42,60,"LINESTRING (116.42171 39.84538, 116.42172 39.845)"
301092,547663,434005,20000658287,3,0x00,0x02,15,44,80,"LINESTRING (116.50051 39.90814, 116.5 39.90814)"
301095,547666,434006,20000661792,2,0x03,0x0a,11,86,40,"LINESTRING (116.50101 39.90837, 116.50049 39.90837, 116.5 39.90835)"
301096,547668,434007,427603,3,0x00,0x02,15,67,80,"LINESTRING (116.5005 39.90793, 116.50129 39.90792)"
301097,547669,20000658339,434007,3,0x00,0x02,15,43,80,"LINESTRING (116.5 39.90794, 116.5005 39.90793)"
301663,548046,686039,686041,3,0x03,0x02,15,22,60,"LINESTRING (116.42178 39.84972, 116.42178 39.84955, 116.42178 39.84952)"
301667,548049,686042,686040,2,0x03,0x02,15,22,60,"LINESTRING (116.42197 39.84952, 116.42197 39.84954, 116.42197 39.84972)"
301669,548051,686041,686042,1,0x03,0x04,7,16,60,"LINESTRING (116.42178 39.84952, 116.42197 39.84952)"
301670,-548051,686042,686041,1,0x03,0x04,7,16,60,"LINESTRING (116.42197 39.84952, 116.42178 39.84952)"
301672,548053,686043,686039,3,0x03,0x02,15,20,60,"LINESTRING (116.42179 39.8499, 116.42178 39.84972)"
301673,548054,686040,686044,2,0x03,0x02,15,19,60,"LINESTRING (116.42197 39.84972, 116.42198 39.84989)"
301675,548056,686043,686044,1,0x03,0x04,7,16,60,"LINESTRING (116.42179 39.8499, 116.42198 39.84989)"
301676,-548056,686044,686043,1,0x03,0x04,7,16,60,"LINESTRING (116.42198 39.84989, 116.42179 39.8499)"
301679,548058,686045,686035,3,0x03,0x02,15,11,60,"LINESTRING (116.42178 39.84939, 116.42177 39.84929)"
301681,548060,686041,686045,3,0x03,0x02,15,14,60,"LINESTRING (116.42178 39.84952, 116.42178 39.84939)"
301682,548061,686044,686046,2,0x03,0x02,15,28,60,"LINESTRING (116.42198 39.84989, 116.42198 39.85014)"
301684,548063,686017,686047,2,0x03,0x02,15,124,60,"LINESTRING (116.42209 39.85499, 116.42212 39.85599, 116.42213 39.85611)"
301686,548065,639602,686049,2,0x03,0x0a,11,29,50,"LINESTRING (116.42166 39.8572, 116.42199 39.85725)"
301687,548066,686049,639599,2,0x03,0x04,11,22,50,"LINESTRING (116.42199 39.85725, 116.42204 39.85726, 116.42224 39.85729)"
301690,548068,686050,644787,3,0x03,0x0a,11,101,50,"LINESTRING (116.42123 39.85756, 116.42064 39.85747, 116.42006 39.85741)"
301692,548070,651088,686050,3,0x03,0x0a,11,10,50,"LINESTRING (116.42134 39.85758, 116.42123 39.85756)"
301694,548072,651097,686050,1,0x03,0x04,7,50,50,"LINESTRING (116.42134 39.85714, 116.42136 39.8572, 116.42136 39.8573, 116.42136 39.85738, 116.42133 39.85744, 116.42129 39.8575, 116.42123 39.85756)"
301695,-548072,686050,651097,1,0x03,0x04,7,50,50,"LINESTRING (116.42123 39.85756, 116.42129 39.8575, 116.42133 39.85744, 116.42136 39.85738, 116.42136 39.8573, 116.42136 39.8572, 116.42134 39.85714)"
301698,548074,639601,639598,1,0x03,0x04,7,49,50,"LINESTRING (116.42276 39.85738, 116.42274 39.85754, 116.42272 39.85767, 116.42271 39.85782)"
301699,-548074,639598,639601,1,0x03,0x04,7,49,50,"LINESTRING (116.42271 39.85782, 116.42272 39.85767, 116.42274 39.85754, 116.42276 39.85738)"
301702,548076,686049,686051,3,0x03,0x02,15,45,60,"LINESTRING (116.42199 39.85725, 116.422 39.85684)"
301704,548078,686047,686052,2,0x03,0x02,15,81,60,"LINESTRING (116.42213 39.85611, 116.42219 39.85684)"
301707,548080,686052,639599,2,0x03,0x02,15,50,60,"LINESTRING (116.42219 39.85684, 116.42224 39.85729)"
301708,548081,686051,686052,1,0x03,0x04,7,16,60,"LINESTRING (116.422 39.85684, 116.42204 39.85684, 116.42219 39.85684)"
301709,-548081,686052,686051,1,0x03,0x04,7,16,60,"LINESTRING (116.42219 39.85684, 116.42204 39.85684, 116.422 39.85684)"
301726,548096,686060,20000685993,2,0x03,0x0a,11,104,60,"LINESTRING (116.42261 39.83424, 116.42262 39.83422, 116.42273 39.83401, 116.42277 39.83391, 116.4228 39.83382, 116.42281 39.83377, 116.42282 39.83371, 116.42283 39.83353, 116.42284 39.83344, 116.42283 39.83333)"
301728,548098,20000685990,686062,2,0x03,0x0a,11,105,60,"LINESTRING (116.42299 39.83333, 116.42297 39.8335, 116.42295 39.83375, 116.42295 39.8338, 116.42294 39.83385, 116.42288 39.834, 116.42276 39.83425)"
301730,548100,686063,686032,3,0x03,0x02,15,19,60,"LINESTRING (116.4217 39.84613, 116.4217 39.84596)"
301733,548103,686036,686063,3,0x03,0x02,15,113,60,"LINESTRING (116.4217 39.84715, 116.4217 39.8471, 116.4217 39.84613)"
301734,548104,686033,686065,2,0x03,0x02,15,29,60,"LINESTRING (116.42189 39.84587, 116.42189 39.84596, 116.42189 39.84613)"
301736,548106,686063,686065,1,0x03,0x04,7,16,60,"LINESTRING (116.4217 39.84613, 116.42189 39.84613)"
301737,-548106,686065,686063,1,0x03,0x04,7,16,60,"LINESTRING (116.42189 39.84613, 116.4217 39.84613)"
301739,548108,686067,686030,3,0x03,0x02,15,29,60,"LINESTRING (116.4217 39.84564, 116.42171 39.84538)"
301740,548109,46983667,686067,3,0x03,0x02,15,22,60,"LINESTRING (116.4217 39.84584, 116.4217 39.84564)"
301742,548111,686068,686033,2,0x03,0x02,15,26,60,"LINESTRING (116.4219 39.84564, 116.42189 39.84587)"
301743,548112,686067,686068,1,0x03,0x04,7,17,60,"LINESTRING (116.4217 39.84564, 116.4219 39.84564)"
301744,-548112,686068,686067,1,0x03,0x04,7,17,60,"LINESTRING (116.4219 39.84564, 116.4217 39.84564)"
301748,548116,686069,686070,2,0x03,0x0a,7,32,60,"LINESTRING (116.42204 39.85313, 116.42227 39.85336)"
301752,548120,686073,686017,2,0x03,0x0a,7,25,60,"LINESTRING (116.42227 39.85481, 116.42209 39.85499)"
301760,548129,686000,686078,3,0x01,0x03,7,81,50,"LINESTRING (116.42191 39.83498, 116.42191 39.83482, 116.42191 39.83477, 116.4219 39.83471, 116.42189 39.83465, 116.42184 39.83452, 116.42172 39.83427)"
301762,548131,686000,686079,3,0x01,0x03,7,82,40,"LINESTRING (116.42191 39.83498, 116.42197 39.8348, 116.42198 39.83472, 116.42199 39.83465, 116.42199 39.83456, 116.42199 39.83452, 116.42197 39.83425)"
301763,548132,686080,659140,3,0x00,0x02,11,33,60,"LINESTRING (116.4821 39.83879, 116.48185 39.83902)"
301765,548134,659141,686080,3,0x00,0x02,11,30,60,"LINESTRING (116.48233 39.83858, 116.4821 39.83879)"
301767,548136,659228,659231,3,0x00,0x02,11,113,80,"LINESTRING (116.45624 39.86126, 116.45679 39.86082, 116.45717 39.86053)"
301770,548138,686081,658985,3,0x00,0x02,11,425,80,"LINESTRING (116.45745 39.86031, 116.45849 39.85947, 116.46058 39.85784, 116.46093 39.85757)"
301773,548140,659231,686081,3,0x00,0x02,11,34,80,"LINESTRING (116.45717 39.86053, 116.45745 39.86031)"
302618,549323,661116,682991,2,0x03,0x01,7,57,40,"LINESTRING (116.46077 39.87691, 116.46076 39.87667, 116.46076 39.87665, 116.46071 39.87653, 116.46062 39.87642)"
302619,549324,682991,659792,2,0x03,0x01,7,95,40,"LINESTRING (116.46062 39.87642, 116.46053 39.87636, 116.46044 39.87633, 116.46036 39.87633, 116.46023 39.87632, 116.46014 39.87632, 116.45996 39.87632, 116.45978 39.8763, 116.4597 39.87629, 116.45963 39.87627, 116.45956 39.87625)"
302620,549325,653567,682992,2,0x03,0x01,7,70,40,"LINESTRING (116.46248 39.87624, 116.46243 39.87627, 116.46237 39.87629, 116.46231 39.87631, 116.46221 39.87632, 116.462 39.87633, 116.46179 39.87635, 116.46171 39.87637, 116.46169 39.87638)"
302621,549326,682992,668650,2,0x03,0x01,7,15,40,"LINESTRING (116.46169 39.87638, 116.46164 39.87641, 116.46161 39.87644, 116.46157 39.87648)"
302623,549328,655762,682995,2,0x03,0x0a,11,121,50,"LINESTRING (116.46088 39.87784, 116.46088 39.87675)"
302624,549329,682995,682993,2,0x03,0x0a,11,57,50,"LINESTRING (116.46088 39.87675, 116.46088 39.87624)"
302625,549330,682993,682996,2,0x03,0x0a,11,8,50,"LINESTRING (116.46088 39.87624, 116.46088 39.87617)"
302629,549336,661118,683000,2,0x03,0x0a,11,7,40,"LINESTRING (116.46142 39.87611, 116.46142 39.87617)"
302630,549337,683000,682998,2,0x03,0x0a,11,8,40,"LINESTRING (116.46142 39.87617, 116.46142 39.87624)"
302709,549416,684622,659727,2,0x01,0x02,11,169,80,"LINESTRING (116.40847 39.87211, 116.40649 39.87206)"
302710,549417,684623,673768,3,0x01,0x02,15,53,80,"LINESTRING (116.39936 39.87176, 116.39888 39.87174, 116.39874 39.87174)"
302713,549419,673769,684623,3,0x01,0x02,15,58,80,"LINESTRING (116.40004 39.87178, 116.39988 39.87178, 116.39936 39.87176)"
302870,549592,686082,659230,3,0x00,0x02,11,36,60,"LINESTRING (116.45764 39.86041, 116.45734 39.86064)"
302871,549593,673782,686082,3,0x00,0x02,11,392,80,"LINESTRING (116.46085 39.85789, 116.4587 39.85957, 116.45764 39.86041)"
302875,549597,686083,685933,3,0x00,0x02,11,9,60,"LINESTRING (116.45672 39.86113, 116.45665 39.86119)"
302878,549599,685932,686083,3,0x00,0x02,11,40,60,"LINESTRING (116.45705 39.86087, 116.45672 39.86113)"
302881,549602,686084,654887,3,0x00,0x02,11,206,90,"LINESTRING (116.47399 39.8463, 116.47554 39.84488)"
302886,549605,669066,686084,3,0x00,0x02,11,1064,80,"LINESTRING (116.46594 39.85361, 116.46624 39.85337, 116.46649 39.85317, 116.46703 39.85275, 116.46731 39.8525, 116.46824 39.85172, 116.47049 39.84961, 116.47054 39.84957, 116.47142 39.84873, 116.47204 39.84812, 116.47219 39.84798, 116.47399 39.8463)"
302887,549606,686085,654061,3,0x00,0x02,11,50,60,"LINESTRING (116.47937 39.8414, 116.47912 39.84164, 116.47901 39.84175)"
302892,549610,686086,658372,3,0x01,0x02,15,113,80,"LINESTRING (116.47829 39.842, 116.47842 39.84209, 116.47857 39.84218, 116.47916 39.84256, 116.47931 39.84264)"
302897,549613,657370,686086,3,0x01,0x02,15,45,80,"LINESTRING (116.47789 39.84174, 116.47829 39.842)"
302900,549615,674238,674235,2,0x00,0x05,7,437,50,"LINESTRING (116.48259 39.83809, 116.48278 39.8379, 116.48305 39.83762, 116.48335 39.83731, 116.48387 39.83679, 116.48564 39.83515, 116.4857 39.8351, 116.48575 39.83507, 116.48578 39.83507, 116.48582 39.83508)"
302904,549618,686087,686077,3,0x01,0x02,15,30,80,"LINESTRING (116.42169 39.83647, 116.42179 39.83621)"
302906,549620,674741,654048,3,0x01,0x02,15,104,80,"LINESTRING (116.48648 39.856, 116.48663 39.85693)"
302908,549622,655820,674741,3,0x01,0x02,15,200,80,"LINESTRING (116.48619 39.85421, 116.48648 39.856)"
302909,549624,674742,659720,3,0x01,0x02,15,138,80,"LINESTRING (116.48868 39.86974, 116.48883 39.87065, 116.48889 39.87097)"
302912,549626,659721,674742,3,0x01,0x02,15,37,80,"LINESTRING (116.48862 39.86941, 116.48866 39.86964, 116.48868 39.86974)"
302914,549628,674743,650725,3,0x01,0x03,11,322,80,"LINESTRING (116.44182 39.90341, 116.44194 39.90341, 116.44199 39.90341, 116.44246 39.90343, 116.44304 39.90346, 116.44333 39.90347, 116.44346 39.90347, 116.44358 39.90348, 116.44446 39.90349, 116.44487 39.90349, 116.44559 39.90351)"
302916,549630,650726,674743,3,0x01,0x03,11,151,40,"LINESTRING (116.44005 39.90337, 116.44049 39.90337, 116.44076 39.90338, 116.44104 39.90339, 116.44132 39.90339, 116.44143 39.9034, 116.44175 39.90341, 116.44182 39.90341)"
302919,549632,640315,674744,2,0x00,0x03,7,410,50,"LINESTRING (116.48899 39.90797, 116.4889 39.90773, 116.48886 39.90758, 116.48885 39.90753, 116.48884 39.90746, 116.48885 39.90737, 116.48885 39.9073, 116.48887 39.90722, 116.48889 39.90716, 116.48894 39.90706, 116.48899 39.90695, 116.48905 39.90688, 116.48912 39.9068, 116.48915 39.90676, 116.48923 39.90669, 116.48933 39.90662, 116.48941 39.90658, 116.48956 39.90649, 116.48967 39.90645, 116.48981 39.90641, 116.48989 39.90639, 116.49015 39.90636, 116.49028 39.90636, 116.49041 39.90636, 116.49054 39.90637, 116.4906 39.90638, 116.49072 39.90641, 116.49086 39.90645, 116.49123 39.90661, 116.49149 39.90674, 116.49156 39.90678, 116.49165 39.90684, 116.49192 39.90697)"
302920,549634,674744,640316,2,0x00,0x03,7,76,50,"LINESTRING (116.49192 39.90697, 116.49213 39.90708, 116.49269 39.90731)"
302921,549636,659133,674745,2,0x00,0x03,7,130,50,"LINESTRING (116.48989 39.90646, 116.48992 39.90653, 116.49002 39.90708, 116.49004 39.90717, 116.49004 39.90721, 116.49004 39.90742, 116.49004 39.90762)"
302924,549638,674745,640322,2,0x00,0x03,7,113,50,"LINESTRING (116.49004 39.90762, 116.49004 39.90802, 116.49004 39.90813, 116.49004 39.9082, 116.49004 39.90826, 116.49004 39.9084, 116.49004 39.90864)"
